Price,Close,High,Low,Open,Volume,Daily_Change,Volume_Change
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,
Date,,,,,,,
2020-04-23,66.7440185546875,68.37482206031547,66.70518901812768,66.94786806714389,124814400,-0.0038754054031588936,0.06804583852462387
2020-04-24,68.67088317871094,68.68059241326806,67.22208912055947,67.27062788736906,126161200,0.02886947273701601,0.010790421618018353
2020-04-27,68.71942901611328,69.05189812563647,67.93800218832392,68.38695250061332,117087600,0.0007069348049013602,-0.07192068559905895
2020-04-28,67.60552215576172,69.36494515545422,67.51331034369456,69.18293587962397,112004800,-0.01620948946025691,-0.04341023302211333
2020-04-29,69.82601928710938,70.29681705834746,68.8941329766309,69.097982412738,137280800,0.032844907642776144,0.22566889990428973
2020-04-30,71.29908752441406,71.47624586127782,69.97649141267905,70.36720104938254,183064000,0.021096265437211104,0.33350038752687916
2020-05-01,70.1512451171875,72.56104666200604,69.36981816458832,69.46688831772317,240616800,-0.01609897751964251,0.31438622558231
2020-05-04,71.14379119873047,71.27241079901312,69.4838673851674,70.17550415897956,133568000,0.014148659512527972,-0.4448932909090304
2020-05-05,72.2115707397461,73.04638718577591,71.45926427424553,71.60487317175793,147751200,0.015008752317302365,0.10618711068519415
2020-05-06,72.95659637451172,73.58998507405805,72.52947892116252,72.91533768168664,142333600,0.010317261169276115,-0.036667045682200916
2020-05-07,73.7113037109375,74.05834024648904,73.28176462505316,73.58511331999311,115215200,0.010344607258699456,-0.19052704350905192
2020-05-08,75.46578979492188,75.51932400836401,74.04470854157813,74.37321360469922,133838400,0.02380213068628767,0.16163839493400167
2020-05-11,76.65323638916016,77.14963622761296,74.76251188703898,74.97178460114961,145946400,0.01573489918365878,0.09046730983036255
2020-05-12,75.77725219726562,77.79207364909227,75.65558421726155,77.33946490194451,162301200,-0.011427882672132128,0.11206031803456606
2020-05-13,74.8623046875,76.88199755928032,73.78189245874619,75.95731647939719,200622400,-0.012074171116469135,0.2361116245597692
2020-05-14,75.32221221923828,75.38304620688119,73.37308887883164,74.09823268490378,158929200,0.006143379283580552,-0.2078192664428299
2020-05-15,74.87689971923828,74.92313414173562,73.05188017652294,73.08595077247826,166348400,-0.005912100652379126,0.04668242210997109
2020-05-18,76.6410903930664,77.01582984347145,75.51201542213853,76.20552437986748,135178400,0.023561214212169723,-0.18737781667872966
2020-05-19,76.19821166992188,77.50735264930493,76.16657681294011,76.6581126858227,101729600,-0.0057786067613750935,-0.24744189900161562
2020-05-20,77.68013000488281,77.75069207639052,77.02068430144911,77.05961894056877,111504800,0.01944820360588473,0.09609002689482704
2020-05-21,77.10100555419922,78.08408497746194,76.86253362412333,77.54144307709652,102688800,-0.007455245641931785,-0.07906386092796003
2020-05-22,77.59739685058594,77.68013017413679,76.73598559499173,76.83818252513326,81803200,0.006438194843487066,-0.20338732169428408
2020-05-26,77.07179260253906,78.89924040659268,77.01582266467501,78.71917419280368,125522000,-0.00677347784048643,0.5344387505623251
2020-05-27,77.40760040283203,77.55360346730318,76.18605652967298,76.92823567989113,112945200,0.004357077848503366,-0.10019598158091814
2020-05-28,77.4416732788086,78.70458757066594,76.80413421876992,77.08153336599706,133560800,0.00044017481228264543,0.18252745579272078
2020-05-29,77.3662338256836,78.14734015890691,77.00852967618476,77.68500333141107,153532400,-0.000974145443027763,0.14953189858102078
2020-06-01,78.31768035888672,78.43934833911615,77.18859793786604,77.32000143580059,80791200,0.012297955918946002,-0.47378403516130796
2020-06-02,78.68024444580078,78.70457952577789,77.6071320252172,78.05000523231972,87642800,0.004629402776648028,0.08480626602897345
2020-06-03,79.11338806152344,79.37619506332315,78.4271788552984,79.00145559647322,104491200,0.0055051127353960005,0.1922394081430534
2020-06-04,78.43204498291016,79.23505064541881,78.05730554159499,78.93575218035002,87560400,-0.008612234860722046,-0.16203086958518997
2020-06-05,80.6658706665039,80.72670465644849,78.65348495250613,78.68268407951567,137250400,0.028481033282767187,0.5674939812974815
2020-06-08,81.14280700683594,81.17687760567065,79.64872807646304,80.36170065582685,95654400,0.005912492314176232,-0.3030665120101653
2020-06-09,83.70513916015625,84.09934224911986,80.78997894985643,80.82161381457999,147712400,0.03157805661202295,0.5442300615549311
2020-06-10,85.85865020751953,86.32828677869298,84.2161326502249,84.65657009743241,166651600,0.025727345644129374,0.1282167238498595
2020-06-11,81.73654174804688,85.42551553412683,81.63434481058569,84.99967763398335,201662400,-0.04801040372180976,0.21008379157475843
2020-06-12,82.44222259521484,84.63224629678102,81.32774713453523,83.88277478636243,200146000,0.008633602940325336,-0.007519497933179409
2020-06-15,83.46180725097656,84.11638164574502,80.92867875199258,81.09171712965171,138808800,0.012367263080324875,-0.3064622825337504
2020-06-16,85.6737060546875,85.9462485185203,83.88275727706606,85.52283897490148,165428800,0.026501927966400052,0.1917745848966348
2020-06-17,85.55448913574219,86.48159854763982,85.43282115595484,86.42076455774615,114406400,-0.001391522842133286,-0.30842513516388925
2020-06-18,85.58855438232422,86.00709250366052,84.97777878565866,85.51068509788405,96820400,0.00039817018284082906,-0.15371517677332736
2020-06-19,85.09944152832031,86.76385839432308,83.98739454869698,86.2966575684398,264476000,-0.005714699325555128,1.7316144118388275
2020-06-22,87.32597351074219,87.46954083393744,85.4474196297417,85.4936540555532,135445200,0.02616388477333209,-0.48787337981518175
2020-06-23,89.18993377685547,90.61345070235802,88.15332015682368,88.57429406296431,212155600,0.021344855272457774,0.5663574641257128
2020-06-24,87.61553192138672,89.73985720448684,87.24079252033772,88.81761197618738,192623200,-0.017652237072041665,-0.0920663890088218
2020-06-25,88.7786865234375,88.81762116630449,87.00963685193202,87.77127955859044,137522400,0.013275666728753466,-0.2860548469758575
2020-06-26,86.05088806152344,88.89548574168278,85.90244927933195,88.67404914924855,205256800,-0.030725825856794176,0.4925335799840609
2020-06-29,88.03407287597656,88.12897745361794,85.47904559885598,85.95841768027097,130646000,0.02304665133769701,-0.3634997719929376
2020-06-30,88.7689437866211,89.05608582615886,87.60093429970102,87.62039790653964,140223200,0.008347573690925536,0.07330649235338238
2020-07-01,88.60103607177734,89.39187779218567,88.55237334459665,88.84680772121614,110737200,-0.0018915141679206604,-0.21027904084345528
2020-07-02,88.60103607177734,90.14865634616976,88.48667532119246,89.51111743972731,114041600,0.0,0.02984001762731947
2020-07-06,90.97113800048828,91.44077455841791,90.00265833546331,90.03429319420877,118655600,0.026750273290155224,0.04045892025366182
2020-07-07,90.68888092041016,92.1318614031436,90.57694845637647,91.35075503882443,112424400,-0.003102710225265204,-0.05251500982675916
2020-07-08,92.801025390625,92.83266025069595,91.58190996618218,91.66951476530353,117092000,0.02329000478094434,0.0415176776571633
2020-07-09,93.20011138916016,93.7500456266075,92.14889822617897,93.69651141665871,125642800,0.004300448156206116,0.07302633826392912
2020-07-10,93.3631362915039,93.42154196968667,92.18052712914378,92.79373105488341,90257200,0.001749192140586997,-0.2816365123986412
2020-07-13,92.93244171142578,97.29058984952216,92.7183048684692,94.67229242141129,191649200,-0.004613111739663389,1.1233674432621443
2020-07-14,94.47032928466797,94.66255936029044,91.37509535164902,92.31193292486347,170989200,0.016548446860114252,-0.10780112831151922
2020-07-15,95.1200180053711,96.60193299733245,93.91793786080713,96.35129727473847,153198000,0.006877172183293867,-0.10404867675853213
2020-07-16,93.9495620727539,94.80853755147119,93.34852206859607,93.98849671008664,110577600,-0.012305043219725809,-0.2782046763012572
2020-07-17,93.759765625,94.55790717010848,93.2852575959958,94.4021760380504,92186800,-0.00202019512988183,-0.1663157818581702
2020-07-20,95.73565673828125,95.8743600058145,93.50183459957924,93.84737490055309,90318000,0.02107397666909705,-0.020271882742431635
2020-07-21,94.41434478759766,96.60436824916565,94.16370906625916,96.52893470179353,103433200,-0.013801670095560659,0.14521136429061765
2020-07-22,94.6795883178711,95.36336177523553,94.02744972364847,94.11504710524962,89001600,0.002809356256934903,-0.13952580022661965
2020-07-23,90.37010955810547,94.48978555792418,89.55736834691913,94.41191626887031,197004400,-0.045516450127531805,1.2134927911408333
2020-07-24,90.14623260498047,90.4917729162458,86.76872848149942,88.56212064394785,185438800,-0.002477334089996397,-0.058707318212182114
2020-07-27,92.28273010253906,92.37519895851747,90.98818839691468,91.21205332883926,121214000,0.023700352591779383,-0.34633960098965266
2020-07-28,90.7667236328125,92.02963750890054,90.76185216230861,91.85199963401725,103625600,-0.01642784590401769,-0.14510205091821082
2020-07-29,92.506591796875,92.69152948751328,91.21447855018052,91.25097745595819,90329200,0.019168568550529175,-0.12831192292252103
2020-07-30,93.6259536743164,93.73058636306052,91.2680274432724,91.67683010582483,158130000,0.01210034718281805,0.7505967062699548
2020-07-31,103.42752838134766,103.57839550277167,98.13739905674298,100.14249260806086,374336800,0.10468865012714978,1.3672724973123378
2020-08-03,106.03363037109375,108.66165541676666,105.01648797674454,105.31578641481019,308151200,0.02519737279360612,-0.17680762350909662
2020-08-04,106.74176025390625,107.83677214724625,105.49830955349178,106.22345343622803,173071600,0.006678351767587465,-0.4383549374462926
2020-08-05,107.12865447998047,107.44985972369943,105.99470803547494,106.46191633779561,121776800,0.003624581655332637,-0.2963790708585349
2020-08-06,110.86630249023438,111.36270996964782,106.87072984975072,107.46203450000841,202428800,0.03488933962997143,0.6622936388540346
2020-08-07,108.34567260742188,110.8443633796673,107.5460918578799,110.38606573552487,198045600,-0.02273576214048023,-0.021653045416462513
2020-08-10,109.92045593261719,110.94187256781626,107.26087294038835,109.79612844927841,212403600,0.014534805934532935,0.07249845490129547
2020-08-11,106.65142059326172,109.68153802602951,106.390579904866,109.18180291672903,187902400,-0.029740008914804994,-0.11535209384398382
2020-08-12,110.1958999633789,110.45430050917179,107.5509434007205,107.74596015397132,165598000,0.033234244329804374,-0.11870204957467279
2020-08-13,112.14612579345703,113.15291659102363,111.09057707546326,111.58056664992404,210082000,0.017697807547524258,0.2686264326863852
2020-08-14,112.04615020751953,112.13634564305688,110.23002598166595,111.97058065669567,165565200,-0.000891476056173568,-0.21190201921154594
2020-08-17,111.75362396240234,113.19677333095444,111.12468856587184,113.17239437524739,119561600,-0.0026107656940947965,-0.2778579073380155
2020-08-18,112.6848373413086,113.11144299917184,111.16855864835527,111.50496887171911,105633600,0.008332735403905556,-0.11649225169285127
2020-08-19,112.82624816894531,114.2450187969475,112.73117989850726,113.09440184356299,145538000,0.0012549232973413371,0.37776237863710027
2020-08-20,115.3298110961914,115.44438550181255,112.85061914452253,112.86768515883944,126907200,0.022189543372010956,-0.12801330236776653
2020-08-21,121.2730484008789,121.75815770513448,116.2805395387213,116.29272529875644,338054800,0.0515325330736085,1.6637952771789148
2020-08-24,122.72349548339844,125.57810257788931,120.85130757212758,125.4927725055599,345937600,0.011960176656275356,0.02331811292133712
2020-08-25,121.71670532226562,122.0628686712799,119.98834358364527,121.59238528346616,211495600,-0.008203727877592937,-0.3886307819676149
2020-08-26,123.37194061279297,123.83023825240734,121.96779591940656,123.03797045440116,163022400,0.013599080636834682,-0.22919247492619232
2020-08-27,121.89708709716797,124.3104548230282,120.74890305425278,123.97648471809909,155552400,-0.011954529598054098,-0.045821923858316405
2020-08-28,121.69963836669922,123.2939194462389,121.47536238371781,122.8746266915099,187630000,-0.001619798595444366,0.20621732612290145
2020-08-31,125.82671356201172,127.7379133155527,122.86242044091328,124.40307797475816,225702700,0.03391197583411887,0.20291371315887652
2020-09-01,130.83871459960938,131.44328581036513,127.2796108898159,129.45407646203302,151948100,0.03983256731192908,-0.32677765928365055
2020-09-02,128.12796020507812,134.54411128513743,123.83753197784804,134.16382339626398,200119000,-0.020718289711318727,0.3170220621383222
2020-09-03,117.86993408203125,125.6317192300971,117.49939923565937,123.74978578666541,257599600,-0.08006079318384651,0.2872320969023432
2020-09-04,117.94793701171875,120.61970534748437,108.1286934708545,117.08009977010788,332607200,0.000661771216680318,0.2911790235699123
2020-09-08,110.01065063476562,116.02700868136228,109.87413739256252,111.11250964380896,231366600,-0.06729483005849024,-0.30438487200517605
2020-09-09,114.39857482910156,116.17325409792939,112.38987396422294,114.34007128994196,176940500,0.03988635799368012,-0.2352374975471827
2020-09-10,110.66394805908203,117.49939194752987,109.69860244063993,117.36287872631232,182274400,-0.03264574559253586,0.0301451617916757
2020-09-11,109.21105194091797,112.36062394434131,107.26085458483016,111.71705524591432,180860300,-0.013128901902075496,-0.007758083417089834
2020-09-14,112.48738861083984,113.04319458206483,109.99113827543115,111.86332602698766,140150100,0.030000046805650493,-0.2250919632445595
2020-09-15,112.66291809082031,115.87099408811736,110.78097707840637,115.38344468012839,184642000,0.0015604369711854638,0.31745892439605816
2020-09-16,109.33782196044922,113.11145686330157,109.25006664242188,112.36063408677491,154679000,-0.029513669508281826,-0.16227618851615555
2020-09-17,107.5924072265625,109.40609174489231,106.0029987247634,106.98785068006195,178011000,-0.015963503777476795,0.1508414199729764
2020-09-18,104.17953491210938,108.11893430232509,103.44821093361564,107.65089112215993,287104900,-0.0317203825290987,0.6128492059479471
2020-09-21,107.33888244628906,107.44614391419555,100.5326892473239,101.93683396216227,195713800,0.0303259900022117,-0.31831954104579896
2020-09-22,109.0257797241211,110.0496363016209,106.44177420460605,109.874118243747,183055400,0.015715621770853838,-0.0646781167194137
2020-09-23,104.45258331298828,109.31832411053182,104.11129279067556,108.84052779447258,150718700,-0.041946009675003726,-0.1766498010984653
2020-09-24,105.52517700195312,107.50462606943356,102.38535816136529,102.55112314626282,167743300,0.010268713850291933,0.11295612289649526
2020-09-25,109.4841079711914,109.64012737276445,104.98890125531769,105.7299785339606,149981400,0.037516458931549534,-0.10588738864681924
2020-09-28,112.09735870361328,112.44839487161504,109.97164299267533,112.14611662005213,137672400,0.02386876763072765,-0.08207017670191108
2020-09-29,111.24900817871094,112.43862979442277,110.74196012319106,111.69756013169471,99382200,-0.007567979609094944,-0.2781254630557759
2020-09-30,112.92619323730469,114.34009100590049,110.79073185621964,110.95649687203007,142675200,0.015075955157276555,0.4356212681949081
2020-10-01,113.88176727294922,114.78860927558267,112.94567350239404,114.71059960151675,116120400,0.008461934368375168,-0.18612064325124478
2020-10-02,110.20565795898438,112.49714598356358,109.42558341904119,110.07889779908955,144712000,-0.03228005151302249,0.24622374707631045
2020-10-05,113.5989990234375,113.74526531692963,110.72246082221426,111.07349695083026,106243800,0.03079098775233513,-0.26582591630272545
2020-10-06,110.34215545654297,113.22844627096674,109.45481220538576,112.81889922613412,161498200,-0.02866965021604273,0.5200717594814945
2020-10-07,112.21436309814453,112.67266068936267,111.2880148454192,111.76581857721544,96849000,0.01696729263494312,-0.4003091056123226
2020-10-08,112.10710144042969,113.50149291272723,111.73655916424462,113.35522661630749,83477200,-0.0009558638908018224,-0.13806853968548982
2020-10-09,114.05730438232422,114.0865561551348,112.05834892691767,112.40938507947115,100506900,0.017395891222206084,0.20400420713679912
2020-10-12,121.30229949951172,122.0628754189247,116.30979066521708,117.07036658463008,240226800,0.06352065881639657,1.390152317900562
2020-10-13,118.0844497680664,122.26762403724531,116.67055964456534,122.15060951635888,262330500,-0.026527524578858208,0.09201179885008659
2020-10-14,118.17223358154297,119.9664119184526,116.64132866428777,117.98696241696997,150712000,0.0007433985901528217,-0.4254880770630941
2020-10-15,117.70417022705078,118.18196653560398,115.20791978630072,115.76372578098064,112559200,-0.003960857303836995,-0.2531503795318223
2020-10-16,116.0562515258789,118.52325764594907,115.85148167833091,118.25997681380653,115393800,-0.014000512454172553,0.025183192488930306
2020-10-19,113.09195709228516,117.42139051387834,112.7799257876711,116.97284597845898,120639300,-0.025541876414410636,0.045457381592425294
2020-10-20,114.58385467529297,116.01725100908146,112.75066428839048,113.3064702709398,124423700,0.013191898180614281,0.03136954541347636
2020-10-21,113.95978546142578,115.75396346252074,113.55023836168668,113.7647612616899,89946000,-0.005446397449585416,-0.2770991378652138
2020-10-22,112.86769104003906,115.10066828250254,111.73657281161336,114.52535609682704,101988000,-0.009583156171844354,0.13388032819691809
2020-10-23,112.17536163330078,113.64776283593191,111.43428449669388,113.49174346426179,82572600,-0.006133991050571663,-0.19036945523002702
2020-10-26,112.18511199951172,113.64776009630111,110.06914209886924,111.17100842634152,111850700,8.692074684635287e-05,0.3545740354548603
2020-10-27,113.696533203125,114.35960076991158,111.68783179760145,112.61417280087906,92276800,0.01347256491235549,-0.17500024586345908
2020-10-28,108.43097686767578,112.5556478095225,108.33346848159846,112.18511296666344,143937800,-0.04631237371188812,0.559848195862882
2020-10-29,112.44839477539062,114.01830445888464,109.40608380178328,109.57185625388539,146129200,0.03705046310352356,0.015224631750659023
2020-10-30,106.14925384521484,109.20131035012999,105.03764183054732,108.29446818664717,190272600,-0.056018060042190565,0.30208473049876416
2020-11-02,106.0615005493164,107.92394295724235,104.64761016714455,106.3930380327763,122866900,-0.0008266972467503297,-0.35425857427711605
2020-11-03,107.6899185180664,108.71376783877459,106.0225003905584,106.9293426114221,107624400,0.015353525646121025,-0.12405700803064124
2020-11-04,112.08761596679688,112.71167866980154,109.55236030591362,111.29778823567845,138235500,0.0408366679931389,0.28442527902594583
2020-11-05,116.06600189208984,116.64131401748298,113.95979248109225,115.01289346688455,126387100,0.035493536828113736,-0.08571170213150747
2020-11-06,115.93414306640625,116.43229602708031,113.43357855709559,115.57273140177695,114457900,-0.0011360676126863645,-0.09438621504884592
2020-11-09,113.61917114257812,119.1575178931427,113.35544353875275,117.70211621905518,154515300,-0.019967990986935802,0.349974968962387
2020-11-10,113.27730560302734,114.8596862189922,111.4800244999921,112.86705932868448,138023400,-0.003008871972158489,-0.10673311963281307
2020-11-11,116.71556854248047,116.85231729677409,113.73639073565728,114.46897654176517,112295000,0.030352619363160693,-0.18640607317309965
2020-11-12,116.44206237792969,117.7314130027431,115.81692313270185,116.84254616591035,103162300,-0.002343356314553957,-0.08132775279398019
2020-11-13,116.49091339111328,116.89138975772552,115.13318828954677,116.66673428315598,81581900,0.0004195306419860767,-0.20918882188551435
2020-11-16,117.50676727294922,118.18074115273141,115.40668645392178,116.15880460888832,91183000,0.00872045597604032,0.11768664372857218
2020-11-17,116.61788940429688,117.86816796066498,116.19787325311871,116.7741779499669,74271000,-0.007564482363706104,-0.1854731693407763
2020-11-18,115.28947448730469,117.03791358767974,115.26017224604259,115.85600932586726,76322100,-0.011391176120387203,0.027616431716282364
